"","Junction","Vehicles","day","month","year","hour","weekday_num","workday","weekend","hour_inc"
"557",1,12,"24","11","2015","04","2",1,0,557
"558",1,13,"24","11","2015","05","2",1,0,558
"559",1,16,"24","11","2015","06","2",1,0,559
"560",1,17,"24","11","2015","07","2",1,0,560
"561",1,23,"24","11","2015","08","2",1,0,561
"562",1,26,"24","11","2015","09","2",1,0,562
"563",1,29,"24","11","2015","10","2",1,0,563
"564",1,28,"24","11","2015","11","2",1,0,564
"565",1,31,"24","11","2015","12","2",1,0,565
"566",1,23,"24","11","2015","13","2",1,0,566
"567",1,28,"24","11","2015","14","2",1,0,567
"568",1,25,"24","11","2015","15","2",1,0,568
"569",1,24,"24","11","2015","16","2",1,0,569
"570",1,27,"24","11","2015","17","2",1,0,570
"571",1,28,"24","11","2015","18","2",1,0,571
"572",1,24,"24","11","2015","19","2",1,0,572
"573",1,29,"24","11","2015","20","2",1,0,573
"574",1,26,"24","11","2015","21","2",1,0,574
"575",1,25,"24","11","2015","22","2",1,0,575
"576",1,23,"24","11","2015","23","2",1,0,576
"577",1,21,"25","11","2015","00","3",1,0,577
"578",1,16,"25","11","2015","01","3",1,0,578
"579",1,16,"25","11","2015","02","3",1,0,579
"580",1,15,"25","11","2015","03","3",1,0,580
"581",1,11,"25","11","2015","04","3",1,0,581
"582",1,9,"25","11","2015","05","3",1,0,582
"583",1,10,"25","11","2015","06","3",1,0,583
"584",1,14,"25","11","2015","07","3",1,0,584
"585",1,17,"25","11","2015","08","3",1,0,585
"586",1,21,"25","11","2015","09","3",1,0,586
"587",1,28,"25","11","2015","10","3",1,0,587
"588",1,30,"25","11","2015","11","3",1,0,588
"589",1,29,"25","11","2015","12","3",1,0,589
"590",1,26,"25","11","2015","13","3",1,0,590
"591",1,26,"25","11","2015","14","3",1,0,591
"592",1,27,"25","11","2015","15","3",1,0,592
"593",1,26,"25","11","2015","16","3",1,0,593
"594",1,23,"25","11","2015","17","3",1,0,594
"595",1,28,"25","11","2015","18","3",1,0,595
"596",1,31,"25","11","2015","19","3",1,0,596
"597",1,26,"25","11","2015","20","3",1,0,597
"598",1,24,"25","11","2015","21","3",1,0,598
"599",1,24,"25","11","2015","22","3",1,0,599
"600",1,21,"25","11","2015","23","3",1,0,600
"601",1,22,"26","11","2015","00","4",1,0,601
"602",1,16,"26","11","2015","01","4",1,0,602
"603",1,13,"26","11","2015","02","4",1,0,603
"604",1,11,"26","11","2015","03","4",1,0,604
"605",1,13,"26","11","2015","04","4",1,0,605
"606",1,12,"26","11","2015","05","4",1,0,606
"607",1,11,"26","11","2015","06","4",1,0,607
"608",1,13,"26","11","2015","07","4",1,0,608
"609",1,11,"26","11","2015","08","4",1,0,609
"610",1,21,"26","11","2015","09","4",1,0,610
"611",1,32,"26","11","2015","10","4",1,0,611
"612",1,33,"26","11","2015","11","4",1,0,612
"613",1,26,"26","11","2015","12","4",1,0,613
"614",1,25,"26","11","2015","13","4",1,0,614
"615",1,30,"26","11","2015","14","4",1,0,615
"616",1,30,"26","11","2015","15","4",1,0,616
"617",1,28,"26","11","2015","16","4",1,0,617
"618",1,25,"26","11","2015","17","4",1,0,618
"619",1,24,"26","11","2015","18","4",1,0,619
"620",1,29,"26","11","2015","19","4",1,0,620
"621",1,31,"26","11","2015","20","4",1,0,621
"622",1,26,"26","11","2015","21","4",1,0,622
"623",1,28,"26","11","2015","22","4",1,0,623
"624",1,21,"26","11","2015","23","4",1,0,624
"625",1,20,"27","11","2015","00","5",1,0,625
"626",1,19,"27","11","2015","01","5",1,0,626
"627",1,14,"27","11","2015","02","5",1,0,627
"628",1,11,"27","11","2015","03","5",1,0,628
"629",1,9,"27","11","2015","04","5",1,0,629
"630",1,11,"27","11","2015","05","5",1,0,630
"631",1,10,"27","11","2015","06","5",1,0,631
"632",1,9,"27","11","2015","07","5",1,0,632
"633",1,16,"27","11","2015","08","5",1,0,633
"634",1,21,"27","11","2015","09","5",1,0,634
"635",1,33,"27","11","2015","10","5",1,0,635
"636",1,29,"27","11","2015","11","5",1,0,636
"637",1,28,"27","11","2015","12","5",1,0,637
"638",1,26,"27","11","2015","13","5",1,0,638
"639",1,27,"27","11","2015","14","5",1,0,639
"640",1,29,"27","11","2015","15","5",1,0,640
"641",1,26,"27","11","2015","16","5",1,0,641
"642",1,27,"27","11","2015","17","5",1,0,642
"643",1,27,"27","11","2015","18","5",1,0,643
"644",1,30,"27","11","2015","19","5",1,0,644
"645",1,24,"27","11","2015","20","5",1,0,645
"646",1,24,"27","11","2015","21","5",1,0,646
"647",1,24,"27","11","2015","22","5",1,0,647
"648",1,23,"27","11","2015","23","5",1,0,648
"649",1,21,"28","11","2015","00","6",0,1,649
"650",1,13,"28","11","2015","01","6",0,1,650
"651",1,16,"28","11","2015","02","6",0,1,651
"652",1,11,"28","11","2015","03","6",0,1,652
"653",1,10,"28","11","2015","04","6",0,1,653
"654",1,8,"28","11","2015","05","6",0,1,654
"655",1,11,"28","11","2015","06","6",0,1,655
"656",1,10,"28","11","2015","07","6",0,1,656
"657",1,16,"28","11","2015","08","6",0,1,657
"658",1,19,"28","11","2015","09","6",0,1,658
"659",1,21,"28","11","2015","10","6",0,1,659
"660",1,25,"28","11","2015","11","6",0,1,660
"661",1,21,"28","11","2015","12","6",0,1,661
"662",1,18,"28","11","2015","13","6",0,1,662
"663",1,18,"28","11","2015","14","6",0,1,663
"664",1,22,"28","11","2015","15","6",0,1,664
"665",1,18,"28","11","2015","16","6",0,1,665
"666",1,16,"28","11","2015","17","6",0,1,666
"667",1,16,"28","11","2015","18","6",0,1,667
"668",1,26,"28","11","2015","19","6",0,1,668
"669",1,28,"28","11","2015","20","6",0,1,669
"670",1,22,"28","11","2015","21","6",0,1,670
"671",1,22,"28","11","2015","22","6",0,1,671
"672",1,21,"28","11","2015","23","6",0,1,672
"673",1,22,"29","11","2015","00","7",0,1,673
"674",1,17,"29","11","2015","01","7",0,1,674
"675",1,13,"29","11","2015","02","7",0,1,675
"676",1,10,"29","11","2015","03","7",0,1,676
"677",1,12,"29","11","2015","04","7",0,1,677
"678",1,12,"29","11","2015","05","7",0,1,678
"679",1,9,"29","11","2015","06","7",0,1,679
"680",1,13,"29","11","2015","07","7",0,1,680
"681",1,14,"29","11","2015","08","7",0,1,681
"682",1,18,"29","11","2015","09","7",0,1,682
"683",1,20,"29","11","2015","10","7",0,1,683
"684",1,21,"29","11","2015","11","7",0,1,684
"685",1,22,"29","11","2015","12","7",0,1,685
"686",1,17,"29","11","2015","13","7",0,1,686
"687",1,20,"29","11","2015","14","7",0,1,687
"688",1,19,"29","11","2015","15","7",0,1,688
"689",1,20,"29","11","2015","16","7",0,1,689
"690",1,20,"29","11","2015","17","7",0,1,690
"691",1,21,"29","11","2015","18","7",0,1,691
"692",1,20,"29","11","2015","19","7",0,1,692
"693",1,22,"29","11","2015","20","7",0,1,693
"694",1,24,"29","11","2015","21","7",0,1,694
"695",1,21,"29","11","2015","22","7",0,1,695
"696",1,18,"29","11","2015","23","7",0,1,696
"697",1,20,"30","11","2015","00","1",1,0,697
"698",1,13,"30","11","2015","01","1",1,0,698
"699",1,15,"30","11","2015","02","1",1,0,699
"700",1,11,"30","11","2015","03","1",1,0,700
"701",1,12,"30","11","2015","04","1",1,0,701
"702",1,11,"30","11","2015","05","1",1,0,702
"703",1,11,"30","11","2015","06","1",1,0,703
"704",1,13,"30","11","2015","07","1",1,0,704
"705",1,16,"30","11","2015","08","1",1,0,705
"706",1,24,"30","11","2015","09","1",1,0,706
"707",1,35,"30","11","2015","10","1",1,0,707
"708",1,34,"30","11","2015","11","1",1,0,708
"709",1,36,"30","11","2015","12","1",1,0,709
"710",1,27,"30","11","2015","13","1",1,0,710
"711",1,33,"30","11","2015","14","1",1,0,711
"712",1,34,"30","11","2015","15","1",1,0,712
"713",1,28,"30","11","2015","16","1",1,0,713
"714",1,27,"30","11","2015","17","1",1,0,714
"715",1,28,"30","11","2015","18","1",1,0,715
"716",1,29,"30","11","2015","19","1",1,0,716
"717",1,31,"30","11","2015","20","1",1,0,717
"718",1,29,"30","11","2015","21","1",1,0,718
"719",1,26,"30","11","2015","22","1",1,0,719
"720",1,24,"30","11","2015","23","1",1,0,720
"721",1,21,"01","12","2015","00","2",1,0,721
"722",1,20,"01","12","2015","01","2",1,0,722
"723",1,18,"01","12","2015","02","2",1,0,723
"724",1,13,"01","12","2015","03","2",1,0,724
"725",1,14,"01","12","2015","04","2",1,0,725
"726",1,11,"01","12","2015","05","2",1,0,726
"727",1,11,"01","12","2015","06","2",1,0,727
"728",1,12,"01","12","2015","07","2",1,0,728
"729",1,16,"01","12","2015","08","2",1,0,729
"730",1,21,"01","12","2015","09","2",1,0,730
"731",1,30,"01","12","2015","10","2",1,0,731
"732",1,29,"01","12","2015","11","2",1,0,732
"733",1,28,"01","12","2015","12","2",1,0,733
"734",1,31,"01","12","2015","13","2",1,0,734
"735",1,26,"01","12","2015","14","2",1,0,735
"736",1,29,"01","12","2015","15","2",1,0,736
"737",1,25,"01","12","2015","16","2",1,0,737
"738",1,25,"01","12","2015","17","2",1,0,738
"739",1,25,"01","12","2015","18","2",1,0,739
"740",1,27,"01","12","2015","19","2",1,0,740
"741",1,27,"01","12","2015","20","2",1,0,741
"742",1,30,"01","12","2015","21","2",1,0,742
"743",1,24,"01","12","2015","22","2",1,0,743
"744",1,26,"01","12","2015","23","2",1,0,744
"745",1,21,"02","12","2015","00","3",1,0,745
"746",1,19,"02","12","2015","01","3",1,0,746
"747",1,18,"02","12","2015","02","3",1,0,747
"748",1,15,"02","12","2015","03","3",1,0,748
"749",1,17,"02","12","2015","04","3",1,0,749
"750",1,13,"02","12","2015","05","3",1,0,750
"751",1,14,"02","12","2015","06","3",1,0,751
"752",1,16,"02","12","2015","07","3",1,0,752
"753",1,18,"02","12","2015","08","3",1,0,753
"754",1,32,"02","12","2015","09","3",1,0,754
"755",1,39,"02","12","2015","10","3",1,0,755
"756",1,39,"02","12","2015","11","3",1,0,756
"757",1,38,"02","12","2015","12","3",1,0,757
"758",1,33,"02","12","2015","13","3",1,0,758
"759",1,33,"02","12","2015","14","3",1,0,759
"760",1,30,"02","12","2015","15","3",1,0,760
"761",1,29,"02","12","2015","16","3",1,0,761
"762",1,28,"02","12","2015","17","3",1,0,762
"763",1,29,"02","12","2015","18","3",1,0,763
"764",1,32,"02","12","2015","19","3",1,0,764
"765",1,35,"02","12","2015","20","3",1,0,765
"766",1,34,"02","12","2015","21","3",1,0,766
"767",1,31,"02","12","2015","22","3",1,0,767
"768",1,27,"02","12","2015","23","3",1,0,768
"769",1,23,"03","12","2015","00","4",1,0,769
"770",1,22,"03","12","2015","01","4",1,0,770
"771",1,15,"03","12","2015","02","4",1,0,771
"772",1,17,"03","12","2015","03","4",1,0,772
"773",1,13,"03","12","2015","04","4",1,0,773
"774",1,12,"03","12","2015","05","4",1,0,774
"775",1,12,"03","12","2015","06","4",1,0,775
"776",1,15,"03","12","2015","07","4",1,0,776
"777",1,17,"03","12","2015","08","4",1,0,777
"778",1,23,"03","12","2015","09","4",1,0,778
"779",1,30,"03","12","2015","10","4",1,0,779
"780",1,31,"03","12","2015","11","4",1,0,780
"781",1,26,"03","12","2015","12","4",1,0,781
"782",1,24,"03","12","2015","13","4",1,0,782
"783",1,30,"03","12","2015","14","4",1,0,783
"784",1,26,"03","12","2015","15","4",1,0,784
"785",1,24,"03","12","2015","16","4",1,0,785
"786",1,28,"03","12","2015","17","4",1,0,786
"787",1,28,"03","12","2015","18","4",1,0,787
"788",1,31,"03","12","2015","19","4",1,0,788
"789",1,30,"03","12","2015","20","4",1,0,789
"790",1,29,"03","12","2015","21","4",1,0,790
"791",1,28,"03","12","2015","22","4",1,0,791
"792",1,22,"03","12","2015","23","4",1,0,792
"793",1,19,"04","12","2015","00","5",1,0,793
"794",1,19,"04","12","2015","01","5",1,0,794
"795",1,16,"04","12","2015","02","5",1,0,795
"796",1,14,"04","12","2015","03","5",1,0,796
"797",1,15,"04","12","2015","04","5",1,0,797
"798",1,14,"04","12","2015","05","5",1,0,798
"799",1,10,"04","12","2015","06","5",1,0,799
"800",1,11,"04","12","2015","07","5",1,0,800
"801",1,14,"04","12","2015","08","5",1,0,801
"802",1,29,"04","12","2015","09","5",1,0,802
"803",1,31,"04","12","2015","10","5",1,0,803
"804",1,32,"04","12","2015","11","5",1,0,804
"805",1,30,"04","12","2015","12","5",1,0,805
"806",1,25,"04","12","2015","13","5",1,0,806
"807",1,30,"04","12","2015","14","5",1,0,807
"808",1,28,"04","12","2015","15","5",1,0,808
"809",1,27,"04","12","2015","16","5",1,0,809
"810",1,26,"04","12","2015","17","5",1,0,810
"811",1,22,"04","12","2015","18","5",1,0,811
"812",1,28,"04","12","2015","19","5",1,0,812
"813",1,27,"04","12","2015","20","5",1,0,813
"814",1,23,"04","12","2015","21","5",1,0,814
"815",1,27,"04","12","2015","22","5",1,0,815
"816",1,20,"04","12","2015","23","5",1,0,816
"817",1,18,"05","12","2015","00","6",0,1,817
"818",1,19,"05","12","2015","01","6",0,1,818
"819",1,15,"05","12","2015","02","6",0,1,819
"820",1,12,"05","12","2015","03","6",0,1,820
"821",1,15,"05","12","2015","04","6",0,1,821
"822",1,7,"05","12","2015","05","6",0,1,822
"823",1,10,"05","12","2015","06","6",0,1,823
"824",1,11,"05","12","2015","07","6",0,1,824
"825",1,13,"05","12","2015","08","6",0,1,825
"826",1,13,"05","12","2015","09","6",0,1,826
"827",1,19,"05","12","2015","10","6",0,1,827
"828",1,17,"05","12","2015","11","6",0,1,828
"829",1,20,"05","12","2015","12","6",0,1,829
"830",1,15,"05","12","2015","13","6",0,1,830
"831",1,17,"05","12","2015","14","6",0,1,831
"832",1,17,"05","12","2015","15","6",0,1,832
"833",1,16,"05","12","2015","16","6",0,1,833
"834",1,17,"05","12","2015","17","6",0,1,834
"835",1,16,"05","12","2015","18","6",0,1,835
"836",1,21,"05","12","2015","19","6",0,1,836
"837",1,19,"05","12","2015","20","6",0,1,837
"838",1,20,"05","12","2015","21","6",0,1,838
"839",1,20,"05","12","2015","22","6",0,1,839
"840",1,21,"05","12","2015","23","6",0,1,840
"841",1,14,"06","12","2015","00","7",0,1,841
"842",1,14,"06","12","2015","01","7",0,1,842
"843",1,12,"06","12","2015","02","7",0,1,843
"844",1,12,"06","12","2015","03","7",0,1,844
"845",1,10,"06","12","2015","04","7",0,1,845
"846",1,8,"06","12","2015","05","7",0,1,846
"847",1,8,"06","12","2015","06","7",0,1,847
"848",1,12,"06","12","2015","07","7",0,1,848
"849",1,11,"06","12","2015","08","7",0,1,849
"850",1,14,"06","12","2015","09","7",0,1,850
"851",1,17,"06","12","2015","10","7",0,1,851
"852",1,17,"06","12","2015","11","7",0,1,852
"853",1,19,"06","12","2015","12","7",0,1,853
"854",1,17,"06","12","2015","13","7",0,1,854
"855",1,13,"06","12","2015","14","7",0,1,855
"856",1,16,"06","12","2015","15","7",0,1,856
"857",1,10,"06","12","2015","16","7",0,1,857
"858",1,18,"06","12","2015","17","7",0,1,858
"859",1,19,"06","12","2015","18","7",0,1,859
"860",1,20,"06","12","2015","19","7",0,1,860
"861",1,21,"06","12","2015","20","7",0,1,861
"862",1,15,"06","12","2015","21","7",0,1,862
"863",1,21,"06","12","2015","22","7",0,1,863
"864",1,19,"06","12","2015","23","7",0,1,864
"865",1,19,"07","12","2015","00","1",1,0,865
"866",1,15,"07","12","2015","01","1",1,0,866
"867",1,13,"07","12","2015","02","1",1,0,867
"868",1,11,"07","12","2015","03","1",1,0,868
"869",1,10,"07","12","2015","04","1",1,0,869
"870",1,9,"07","12","2015","05","1",1,0,870
"871",1,10,"07","12","2015","06","1",1,0,871
"872",1,13,"07","12","2015","07","1",1,0,872
"873",1,20,"07","12","2015","08","1",1,0,873
"874",1,24,"07","12","2015","09","1",1,0,874
"875",1,26,"07","12","2015","10","1",1,0,875
"876",1,32,"07","12","2015","11","1",1,0,876
"877",1,29,"07","12","2015","12","1",1,0,877
"878",1,25,"07","12","2015","13","1",1,0,878
"879",1,28,"07","12","2015","14","1",1,0,879
"880",1,27,"07","12","2015","15","1",1,0,880
"881",1,22,"07","12","2015","16","1",1,0,881
"882",1,25,"07","12","2015","17","1",1,0,882
"883",1,24,"07","12","2015","18","1",1,0,883
"884",1,34,"07","12","2015","19","1",1,0,884
"885",1,30,"07","12","2015","20","1",1,0,885
"886",1,28,"07","12","2015","21","1",1,0,886
"887",1,26,"07","12","2015","22","1",1,0,887
"888",1,27,"07","12","2015","23","1",1,0,888
"889",1,19,"08","12","2015","00","2",1,0,889
"890",1,20,"08","12","2015","01","2",1,0,890
"891",1,17,"08","12","2015","02","2",1,0,891
"892",1,14,"08","12","2015","03","2",1,0,892
"893",1,15,"08","12","2015","04","2",1,0,893
"894",1,12,"08","12","2015","05","2",1,0,894
"895",1,14,"08","12","2015","06","2",1,0,895
"896",1,11,"08","12","2015","07","2",1,0,896
"897",1,16,"08","12","2015","08","2",1,0,897
"898",1,18,"08","12","2015","09","2",1,0,898
"899",1,23,"08","12","2015","10","2",1,0,899
"900",1,28,"08","12","2015","11","2",1,0,900
"901",1,27,"08","12","2015","12","2",1,0,901
"902",1,23,"08","12","2015","13","2",1,0,902
"903",1,26,"08","12","2015","14","2",1,0,903
"904",1,23,"08","12","2015","15","2",1,0,904
"905",1,25,"08","12","2015","16","2",1,0,905
"906",1,23,"08","12","2015","17","2",1,0,906
"907",1,26,"08","12","2015","18","2",1,0,907
"908",1,24,"08","12","2015","19","2",1,0,908
"909",1,25,"08","12","2015","20","2",1,0,909
"910",1,24,"08","12","2015","21","2",1,0,910
"911",1,23,"08","12","2015","22","2",1,0,911
"912",1,21,"08","12","2015","23","2",1,0,912
"913",1,21,"09","12","2015","00","3",1,0,913
"914",1,20,"09","12","2015","01","3",1,0,914
"915",1,18,"09","12","2015","02","3",1,0,915
"916",1,15,"09","12","2015","03","3",1,0,916
"917",1,10,"09","12","2015","04","3",1,0,917
"918",1,11,"09","12","2015","05","3",1,0,918
"919",1,13,"09","12","2015","06","3",1,0,919
"920",1,13,"09","12","2015","07","3",1,0,920
"921",1,14,"09","12","2015","08","3",1,0,921
"922",1,18,"09","12","2015","09","3",1,0,922
"923",1,20,"09","12","2015","10","3",1,0,923
"924",1,26,"09","12","2015","11","3",1,0,924
"925",1,25,"09","12","2015","12","3",1,0,925
"926",1,39,"09","12","2015","13","3",1,0,926
"927",1,36,"09","12","2015","14","3",1,0,927
"928",1,33,"09","12","2015","15","3",1,0,928
"929",1,26,"09","12","2015","16","3",1,0,929
"930",1,25,"09","12","2015","17","3",1,0,930
"931",1,27,"09","12","2015","18","3",1,0,931
"932",1,27,"09","12","2015","19","3",1,0,932
"933",1,29,"09","12","2015","20","3",1,0,933
"934",1,27,"09","12","2015","21","3",1,0,934
"935",1,28,"09","12","2015","22","3",1,0,935
"936",1,26,"09","12","2015","23","3",1,0,936
"937",1,20,"10","12","2015","00","4",1,0,937
"938",1,14,"10","12","2015","01","4",1,0,938
"939",1,14,"10","12","2015","02","4",1,0,939
"940",1,17,"10","12","2015","03","4",1,0,940
"941",1,11,"10","12","2015","04","4",1,0,941
"942",1,12,"10","12","2015","05","4",1,0,942
"943",1,12,"10","12","2015","06","4",1,0,943
"944",1,14,"10","12","2015","07","4",1,0,944
"945",1,14,"10","12","2015","08","4",1,0,945
"946",1,19,"10","12","2015","09","4",1,0,946
"947",1,28,"10","12","2015","10","4",1,0,947
"948",1,26,"10","12","2015","11","4",1,0,948
"949",1,31,"10","12","2015","12","4",1,0,949
"950",1,23,"10","12","2015","13","4",1,0,950
"951",1,24,"10","12","2015","14","4",1,0,951
"952",1,28,"10","12","2015","15","4",1,0,952
"953",1,26,"10","12","2015","16","4",1,0,953
"954",1,26,"10","12","2015","17","4",1,0,954
"955",1,27,"10","12","2015","18","4",1,0,955
"956",1,22,"10","12","2015","19","4",1,0,956
"957",1,25,"10","12","2015","20","4",1,0,957
"958",1,24,"10","12","2015","21","4",1,0,958
"959",1,23,"10","12","2015","22","4",1,0,959
"960",1,22,"10","12","2015","23","4",1,0,960
"961",1,17,"11","12","2015","00","5",1,0,961
"962",1,19,"11","12","2015","01","5",1,0,962
"963",1,16,"11","12","2015","02","5",1,0,963
"964",1,14,"11","12","2015","03","5",1,0,964
"965",1,13,"11","12","2015","04","5",1,0,965
"966",1,10,"11","12","2015","05","5",1,0,966
"967",1,11,"11","12","2015","06","5",1,0,967
"968",1,13,"11","12","2015","07","5",1,0,968
"969",1,12,"11","12","2015","08","5",1,0,969
"970",1,15,"11","12","2015","09","5",1,0,970
"971",1,26,"11","12","2015","10","5",1,0,971
"972",1,33,"11","12","2015","11","5",1,0,972
"973",1,31,"11","12","2015","12","5",1,0,973
"974",1,26,"11","12","2015","13","5",1,0,974
"975",1,30,"11","12","2015","14","5",1,0,975
"976",1,28,"11","12","2015","15","5",1,0,976
"977",1,29,"11","12","2015","16","5",1,0,977
"978",1,23,"11","12","2015","17","5",1,0,978
"979",1,29,"11","12","2015","18","5",1,0,979
"980",1,26,"11","12","2015","19","5",1,0,980
"981",1,29,"11","12","2015","20","5",1,0,981
"982",1,24,"11","12","2015","21","5",1,0,982
"983",1,22,"11","12","2015","22","5",1,0,983
"984",1,23,"11","12","2015","23","5",1,0,984
"985",1,23,"12","12","2015","00","6",0,1,985
"986",1,16,"12","12","2015","01","6",0,1,986
"987",1,12,"12","12","2015","02","6",0,1,987
"988",1,14,"12","12","2015","03","6",0,1,988
"989",1,13,"12","12","2015","04","6",0,1,989
"990",1,11,"12","12","2015","05","6",0,1,990
"991",1,7,"12","12","2015","06","6",0,1,991
"992",1,10,"12","12","2015","07","6",0,1,992
"993",1,12,"12","12","2015","08","6",0,1,993
"994",1,16,"12","12","2015","09","6",0,1,994
"995",1,20,"12","12","2015","10","6",0,1,995
"996",1,15,"12","12","2015","11","6",0,1,996
"997",1,19,"12","12","2015","12","6",0,1,997
"998",1,16,"12","12","2015","13","6",0,1,998
"999",1,14,"12","12","2015","14","6",0,1,999
"1000",1,14,"12","12","2015","15","6",0,1,1000
"1001",1,15,"12","12","2015","16","6",0,1,1001
"1002",1,17,"12","12","2015","17","6",0,1,1002
"1003",1,18,"12","12","2015","18","6",0,1,1003
"1004",1,17,"12","12","2015","19","6",0,1,1004
